col,row,px_left,px_top,px_right,px_bottom,world_x_min,world_x_max,world_y_min,world_y_max,walkable,connectivity,isovist_area_px,isovist_perimeter,integration_hh_t,integration_hh_m,choice_t
49,10,784,160,800,176,973.6,1044.0,2464.6,2535.0,1,461,118016.0,279.0,8.2622,0.0150,479.3581
50,10,800,160,816,176,1044.0,1114.4,2464.6,2535.0,1,499,127744.0,292.0,8.4161,0.0148,633.2058
51,10,816,160,832,176,1114.4,1184.8,2464.6,2535.0,1,521,133376.0,296.0,8.5079,0.0145,696.4960
52,10,832,160,848,176,1184.8,1255.2,2464.6,2535.0,1,536,137216.0,297.0,8.5973,0.0143,787.8136
53,10,848,160,864,176,1255.2,1325.6,2464.6,2535.0,1,541,138496.0,297.0,8.6975,0.0141,864.8893
54,10,864,160,880,176,1325.6,1396.0,2464.6,2535.0,1,551,141056.0,296.0,8.7418,0.0139,937.0190
55,10,880,160,896,176,1396.0,1466.4,2464.6,2535.0,1,554,141824.0,295.0,8.7552,0.0137,975.7089
56,10,896,160,912,176,1466.4,1536.8,2464.6,2535.0,1,560,143360.0,297.0,8.7820,0.0135,1000.1715
57,10,912,160,928,176,1536.8,1607.2,2464.6,2535.0,1,552,141312.0,296.0,8.7776,0.0133,1090.8711
4,11,64,176,80,192,-2194.4,-2124.0,2394.2,2464.6,1,442,113152.0,247.0,8.3547,0.0132,743.0576
5,11,80,176,96,192,-2124.0,-2053.6,2394.2,2464.6,1,470,120320.0,256.0,8.4451,0.0134,900.9525
6,11,96,176,112,192,-2053.6,-1983.2,2394.2,2464.6,1,467,119552.0,256.0,8.4327,0.0136,811.2310
7,11,112,176,128,192,-1983.2,-1912.8,2394.2,2464.6,1,465,119040.0,254.0,8.4161,0.0139,751.0987
8,11,128,176,144,192,-1912.8,-1842.4,2394.2,2464.6,1,465,119040.0,256.0,8.4161,0.0141,766.7133
9,11,144,176,160,192,-1842.4,-1772.0,2394.2,2464.6,1,460,117760.0,255.0,8.3955,0.0143,663.3749
10,11,160,176,176,192,-1772.0,-1701.6,2394.2,2464.6,1,457,116992.0,254.0,8.3832,0.0145,638.4583
11,11,176,176,192,192,-1701.6,-1631.2,2394.2,2464.6,1,454,116224.0,252.0,8.3710,0.0147,579.9508
12,11,192,176,208,192,-1631.2,-1560.8,2394.2,2464.6,1,451,115456.0,247.0,8.3344,0.0149,540.5941
13,11,208,176,224,192,-1560.8,-1490.4,2394.2,2464.6,1,446,114176.0,239.0,8.2227,0.0151,449.3923
14,11,224,176,240,192,-1490.4,-1420.0,2394.2,2464.6,1,446,114176.0,235.0,8.1874,0.0153,418.7623
15,11,240,176,256,192,-1420.0,-1349.6,2394.2,2464.6,1,442,113152.0,234.0,8.1718,0.0155,395.0258
16,11,256,176,272,192,-1349.6,-1279.2,2394.2,2464.6,1,440,112640.0,236.0,8.1835,0.0157,390.1134
17,11,272,176,288,192,-1279.2,-1208.8,2394.2,2464.6,1,435,111360.0,230.0,8.1100,0.0158,349.7208
18,11,288,176,304,192,-1208.8,-1138.4,2394.2,2464.6,1,434,111104.0,231.0,8.1640,0.0160,347.4717
19,11,304,176,320,192,-1138.4,-1068.0,2394.2,2464.6,1,433,110848.0,238.0,8.3344,0.0162,391.6155
20,11,320,176,336,192,-1068.0,-997.6,2394.2,2464.6,1,436,111616.0,253.0,8.3955,0.0163,483.7521
21,11,336,176,352,192,-997.6,-927.2,2394.2,2464.6,1,438,112128.0,253.0,8.4038,0.0164,547.5695
22,11,352,176,368,192,-927.2,-856.8,2394.2,2464.6,1,436,111616.0,255.0,8.3955,0.0165,576.8745
23,11,368,176,384,192,-856.8,-786.4,2394.2,2464.6,1,448,114688.0,272.0,8.4534,0.0166,758.0783
24,11,384,176,400,192,-786.4,-716.0,2394.2,2464.6,1,471,120576.0,276.0,8.6189,0.0168,1073.7154
25,11,400,176,416,192,-716.0,-645.6,2394.2,2464.6,1,471,120576.0,240.0,7.6991,0.0169,1032.4464
26,11,416,176,432,192,-645.6,-575.2,2394.2,2464.6,1,514,131584.0,298.0,10.1772,0.0170,2637.9221
27,11,432,176,448,192,-575.2,-504.8,2394.2,2464.6,1,524,134144.0,294.0,10.2746,0.0171,3095.2648
28,11,448,176,464,192,-504.8,-434.4,2394.2,2464.6,1,495,126720.0,276.0,9.8445,0.0172,2330.2145
29,11,464,176,480,192,-434.4,-364.0,2394.2,2464.6,1,469,120064.0,259.0,9.4647,0.0172,2058.9514
30,11,480,176,496,192,-364.0,-293.6,2394.2,2464.6,1,437,111872.0,252.0,9.2855,0.0172,1819.0001
36,11,576,176,592,192,58.4,128.8,2394.2,2464.6,1,315,80640.0,145.0,6.7888,0.0172,53.0692
37,11,592,176,608,192,128.8,199.2,2394.2,2464.6,1,373,95488.0,241.0,7.8290,0.0172,511.4192
38,11,608,176,624,192,199.2,269.6,2394.2,2464.6,1,393,100608.0,240.0,7.8468,0.0171,409.7526
39,11,624,176,640,192,269.6,340.0,2394.2,2464.6,1,415,106240.0,255.0,8.1991,0.0170,499.2130
40,11,640,176,656,192,340.0,410.4,2394.2,2464.6,1,430,110080.0,266.0,8.3304,0.0169,671.7271
41,11,656,176,672,192,410.4,480.8,2394.2,2464.6,1,440,112640.0,273.0,8.4327,0.0168,704.8237
42,11,672,176,688,192,480.8,551.2,2394.2,2464.6,1,440,112640.0,280.0,8.4327,0.0166,668.3317
43,11,688,176,704,192,551.2,621.6,2394.2,2464.6,1,418,107008.0,227.0,7.7687,0.0165,319.7551
44,11,704,176,720,192,621.6,692.0,2394.2,2464.6,1,425,108800.0,251.0,8.0795,0.0163,348.0409
45,11,720,176,736,192,692.0,762.4,2394.2,2464.6,1,428,109568.0,255.0,8.0909,0.0161,357.8434
46,11,736,176,752,192,762.4,832.8,2394.2,2464.6,1,430,110080.0,255.0,8.2148,0.0159,311.0527
47,11,752,176,768,192,832.8,903.2,2394.2,2464.6,1,436,111616.0,246.0,8.0947,0.0157,271.6869
48,11,768,176,784,192,903.2,973.6,2394.2,2464.6,1,450,115200.0,250.0,8.2030,0.0155,326.5112
49,11,784,176,800,192,973.6,1044.0,2394.2,2464.6,1,484,123904.0,291.0,8.4785,0.0152,649.7047
50,11,800,176,816,192,1044.0,1114.4,2394.2,2464.6,1,521,133376.0,297.0,8.6493,0.0150,815.6229
51,11,816,176,832,192,1114.4,1184.8,2394.2,2464.6,1,548,140288.0,299.0,8.7686,0.0147,952.6430
52,11,832,176,848,192,1184.8,1255.2,2394.2,2464.6,1,562,143872.0,297.0,8.8317,0.0145,1041.0098
53,11,848,176,864,192,1255.2,1325.6,2394.2,2464.6,1,566,144896.0,298.0,8.8499,0.0143,1034.9583
54,11,864,176,880,192,1325.6,1396.0,2394.2,2464.6,1,576,147456.0,298.0,8.8958,0.0141,1132.8173
55,11,880,176,896,192,1396.0,1466.4,2394.2,2464.6,1,578,147968.0,298.0,8.9050,0.0139,1170.7666
56,11,896,176,912,192,1466.4,1536.8,2394.2,2464.6,1,583,149248.0,299.0,8.9282,0.0137,1247.7606
57,11,912,176,928,192,1536.8,1607.2,2394.2,2464.6,1,581,148736.0,300.0,8.9189,0.0134,1303.9993
4,12,64,192,80,208,-2194.4,-2124.0,2323.8,2394.2,1,476,121856.0,279.0,10.2746,0.0133,4091.2535
5,12,80,192,96,208,-2124.0,-2053.6,2323.8,2394.2,1,484,123904.0,253.0,8.4451,0.0136,951.2213
6,12,96,192,112,208,-2053.6,-1983.2,2323.8,2394.2,1,482,123392.0,254.0,8.4368,0.0138,879.0051
7,12,112,192,128,208,-1983.2,-1912.8,2323.8,2394.2,1,481,123136.0,253.0,8.4244,0.0140,801.7149
8,12,128,192,144,208,-1912.8,-1842.4,2323.8,2394.2,1,483,123648.0,257.0,8.4910,0.0142,880.0858
9,12,144,192,160,208,-1842.4,-1772.0,2323.8,2394.2,1,477,122112.0,256.0,8.4659,0.0145,739.2937
10,12,160,192,176,208,-1772.0,-1701.6,2323.8,2394.2,1,475,121600.0,255.0,8.4576,0.0147,698.8078
11,12,176,192,192,208,-1701.6,-1631.2,2323.8,2394.2,1,472,120832.0,248.0,8.4161,0.0149,617.6876
12,12,192,192,208,208,-1631.2,-1560.8,2323.8,2394.2,1,470,120320.0,246.0,8.4120,0.0151,620.0098
13,12,208,192,224,208,-1560.8,-1490.4,2323.8,2394.2,1,465,119040.0,235.0,8.2622,0.0153,486.3366
14,12,224,192,240,208,-1490.4,-1420.0,2323.8,2394.2,1,465,119040.0,235.0,8.2622,0.0155,496.2592
15,12,240,192,256,208,-1420.0,-1349.6,2323.8,2394.2,1,464,118784.0,237.0,8.2582,0.0157,486.9525
16,12,256,192,272,208,-1349.6,-1279.2,2323.8,2394.2,1,464,118784.0,233.0,8.1952,0.0159,463.4737
17,12,272,192,288,208,-1279.2,-1208.8,2323.8,2394.2,1,463,118528.0,232.0,8.1913,0.0161,459.7927
18,12,288,192,304,208,-1208.8,-1138.4,2323.8,2394.2,1,460,117760.0,231.0,8.2069,0.0162,429.4720
19,12,304,192,320,208,-1138.4,-1068.0,2323.8,2394.2,1,461,118016.0,233.0,8.2702,0.0164,434.2342
20,12,320,192,336,208,-1068.0,-997.6,2323.8,2394.2,1,463,118528.0,236.0,8.3873,0.0166,459.1460
21,12,336,192,352,208,-997.6,-927.2,2323.8,2394.2,1,471,120576.0,253.0,8.4827,0.0167,598.9539
22,12,352,192,368,208,-927.2,-856.8,2323.8,2394.2,1,473,121088.0,253.0,8.4910,0.0168,640.0248
23,12,368,192,384,208,-856.8,-786.4,2323.8,2394.2,1,483,123648.0,261.0,8.4701,0.0169,753.5610
24,12,384,192,400,208,-786.4,-716.0,2323.8,2394.2,1,513,131328.0,292.0,8.7820,0.0171,1148.8889
25,12,400,192,416,208,-716.0,-645.6,2323.8,2394.2,1,537,137472.0,291.0,8.8545,0.0173,1449.7612
26,12,416,192,432,208,-645.6,-575.2,2323.8,2394.2,1,580,148480.0,356.0,10.8595,0.0174,3177.6595
27,12,432,192,448,208,-575.2,-504.8,2323.8,2394.2,1,582,148992.0,354.0,10.9705,0.0175,3487.5824
28,12,448,192,464,208,-504.8,-434.4,2323.8,2394.2,1,557,142592.0,346.0,10.6573,0.0176,2924.6503
29,12,464,192,480,208,-434.4,-364.0,2323.8,2394.2,1,518,132608.0,294.0,9.9994,0.0176,2362.3879
30,12,480,192,496,208,-364.0,-293.6,2323.8,2394.2,1,489,125184.0,276.0,9.7996,0.0177,2173.2613
36,12,576,192,592,208,58.4,128.8,2323.8,2394.2,1,356,91136.0,186.0,7.4260,0.0176,277.4562
37,12,592,192,608,208,128.8,199.2,2323.8,2394.2,1,393,100608.0,245.0,7.8433,0.0175,440.0461
38,12,608,192,624,208,199.2,269.6,2323.8,2394.2,1,434,111104.0,296.0,8.4079,0.0174,623.9897
39,12,624,192,640,208,269.6,340.0,2323.8,2394.2,1,466,119296.0,317.0,8.9235,0.0173,936.7073
40,12,640,192,656,208,340.0,410.4,2323.8,2394.2,1,490,125440.0,328.0,9.1911,0.0172,1411.6938
41,12,656,192,672,208,410.4,480.8,2323.8,2394.2,1,506,129536.0,330.0,9.3208,0.0171,1480.0824
42,12,672,192,688,208,480.8,551.2,2323.8,2394.2,1,507,129792.0,330.0,9.3259,0.0169,1421.0448
43,12,688,192,704,208,551.2,621.6,2323.8,2394.2,1,473,121088.0,256.0,8.3792,0.0168,562.9032
44,12,704,192,720,208,621.6,692.0,2323.8,2394.2,1,470,120320.0,256.0,8.3588,0.0166,478.9236
45,12,720,192,736,208,692.0,762.4,2323.8,2394.2,1,473,121088.0,256.0,8.3710,0.0164,501.8280
46,12,736,192,752,208,762.4,832.8,2323.8,2394.2,1,467,119552.0,244.0,8.1796,0.0162,360.2296
47,12,752,192,768,208,832.8,903.2,2323.8,2394.2,1,468,119808.0,241.0,8.2069,0.0159,351.0295
48,12,768,192,784,208,903.2,973.6,2323.8,2394.2,1,476,121856.0,247.0,8.2901,0.0157,389.8630
49,12,784,192,800,208,973.6,1044.0,2323.8,2394.2,1,497,127232.0,280.0,8.5332,0.0154,638.0842
50,12,800,192,816,208,1044.0,1114.4,2323.8,2394.2,1,542,138752.0,293.0,8.7374,0.0151,950.6605
51,12,816,192,832,208,1114.4,1184.8,2323.8,2394.2,1,574,146944.0,299.0,8.8866,0.0149,1164.5659
52,12,832,192,848,208,1184.8,1255.2,2323.8,2394.2,1,589,150784.0,300.0,8.9561,0.0147,1252.4085
53,12,848,192,864,208,1255.2,1325.6,2323.8,2394.2,1,589,150784.0,299.0,8.9561,0.0145,1208.0884
54,12,864,192,880,208,1325.6,1396.0,2323.8,2394.2,1,596,152576.0,296.0,8.9795,0.0143,1269.4317
55,12,880,192,896,208,1396.0,1466.4,2323.8,2394.2,1,600,153600.0,298.0,8.9984,0.0140,1310.7196
56,12,896,192,912,208,1466.4,1536.8,2323.8,2394.2,1,604,154624.0,295.0,9.0173,0.0138,1387.2363
57,12,912,192,928,208,1536.8,1607.2,2323.8,2394.2,1,607,155392.0,296.0,9.0315,0.0136,1483.3794
4,13,64,208,80,224,-2194.4,-2124.0,2253.4,2323.8,1,487,124672.0,309.0,10.3740,0.0134,6139.9132
5,13,80,208,96,224,-2124.0,-2053.6,2253.4,2323.8,1,485,124160.0,253.0,8.4493,0.0137,955.7068
6,13,96,208,112,224,-2053.6,-1983.2,2253.4,2323.8,1,485,124160.0,254.0,8.4493,0.0139,913.2626
7,13,112,208,128,224,-1983.2,-1912.8,2253.4,2323.8,1,483,123648.0,252.0,8.4327,0.0142,837.0879
8,13,128,208,144,224,-1912.8,-1842.4,2253.4,2323.8,1,485,124160.0,254.0,8.4410,0.0144,890.7815
9,13,144,208,160,224,-1842.4,-1772.0,2253.4,2323.8,1,481,123136.0,253.0,8.4285,0.0146,786.4876
10,13,160,208,176,224,-1772.0,-1701.6,2253.4,2323.8,1,477,122112.0,252.0,8.4079,0.0148,678.0795
11,13,176,208,192,224,-1701.6,-1631.2,2253.4,2323.8,1,477,122112.0,250.0,8.3955,0.0151,674.2762
12,13,192,208,208,224,-1631.2,-1560.8,2253.4,2323.8,1,474,121344.0,237.0,8.2782,0.0153,534.1065
13,13,208,208,224,224,-1560.8,-1490.4,2253.4,2323.8,1,472,120832.0,234.0,8.2345,0.0155,499.8449
14,13,224,208,240,224,-1490.4,-1420.0,2253.4,2323.8,1,473,121088.0,235.0,8.2384,0.0157,495.2320
15,13,240,208,256,224,-1420.0,-1349.6,2253.4,2323.8,1,473,121088.0,232.0,8.1757,0.0158,482.1204
16,13,256,208,272,224,-1349.6,-1279.2,2253.4,2323.8,1,474,121344.0,232.0,8.1796,0.0160,478.6175
17,13,272,208,288,224,-1279.2,-1208.8,2253.4,2323.8,1,475,121600.0,233.0,8.2384,0.0162,485.1951
18,13,288,208,304,224,-1208.8,-1138.4,2253.4,2323.8,1,478,122368.0,233.0,8.2503,0.0164,486.0416
19,13,304,208,320,224,-1138.4,-1068.0,2253.4,2323.8,1,478,122368.0,233.0,8.2782,0.0166,478.8203
20,13,320,208,336,224,-1068.0,-997.6,2253.4,2323.8,1,477,122112.0,232.0,8.2742,0.0168,454.8015
21,13,336,208,352,224,-997.6,-927.2,2253.4,2323.8,1,476,121856.0,239.0,8.4244,0.0169,599.2885
22,13,352,208,368,224,-927.2,-856.8,2253.4,2323.8,1,483,123648.0,252.0,8.4618,0.0171,566.4048
23,13,368,208,384,224,-856.8,-786.4,2253.4,2323.8,1,496,126976.0,255.0,8.4868,0.0172,707.3818
24,13,384,208,400,224,-786.4,-716.0,2253.4,2323.8,1,525,134400.0,276.0,8.6233,0.0175,978.6129
25,13,400,208,416,224,-716.0,-645.6,2253.4,2323.8,1,573,146688.0,292.0,8.9842,0.0176,1523.0910
26,13,416,208,432,224,-645.6,-575.2,2253.4,2323.8,1,623,159488.0,355.0,11.1414,0.0178,3291.1864
27,13,432,208,448,224,-575.2,-504.8,2253.4,2323.8,1,648,165888.0,355.0,11.4307,0.0179,3964.7499
28,13,448,208,464,224,-504.8,-434.4,2253.4,2323.8,1,643,164608.0,351.0,11.1995,0.0179,3486.4021
29,13,464,208,480,224,-434.4,-364.0,2253.4,2323.8,1,644,164864.0,354.0,11.2657,0.0180,3524.1564
30,13,480,208,496,224,-364.0,-293.6,2253.4,2323.8,1,643,164608.0,352.0,11.2509,0.0181,3510.0574
31,13,496,208,512,224,-293.6,-223.2,2253.4,2323.8,1,625,160000.0,355.0,11.1631,0.0181,2997.9188
32,13,512,208,528,224,-223.2,-152.8,2253.4,2323.8,1,574,146944.0,332.0,10.8048,0.0181,2237.0726
33,13,528,208,544,224,-152.8,-82.4,2253.4,2323.8,1,480,122880.0,261.0,8.4868,0.0181,743.7814
34,13,544,208,560,224,-82.4,-12.0,2253.4,2323.8,1,500,128000.0,256.0,8.5545,0.0181,735.6551
35,13,560,208,576,224,-12.0,58.4,2253.4,2323.8,1,520,133120.0,257.0,8.6406,0.0180,744.6649
36,13,576,208,592,224,58.4,128.8,2253.4,2323.8,1,508,130048.0,258.0,8.5759,0.0179,616.3829
37,13,592,208,608,224,128.8,199.2,2253.4,2323.8,1,512,131072.0,254.0,8.4952,0.0179,541.6805
38,13,608,208,624,224,199.2,269.6,2253.4,2323.8,1,535,136960.0,307.0,8.9984,0.0177,1301.2519
39,13,624,208,640,224,269.6,340.0,2253.4,2323.8,1,542,138752.0,316.0,9.1567,0.0176,1342.3323
40,13,640,208,656,224,340.0,410.4,2253.4,2323.8,1,555,142080.0,332.0,9.5171,0.0175,1937.7624
41,13,656,208,672,224,410.4,480.8,2253.4,2323.8,1,558,142848.0,334.0,9.5969,0.0174,1983.1765
42,13,672,208,688,224,480.8,551.2,2253.4,2323.8,1,548,140288.0,333.0,9.5436,0.0172,1736.2581
43,13,688,208,704,224,551.2,621.6,2253.4,2323.8,1,513,131328.0,259.0,8.5502,0.0170,679.4978
44,13,704,208,720,224,621.6,692.0,2253.4,2323.8,1,504,129024.0,258.0,8.5037,0.0168,629.3335
45,13,720,208,736,224,692.0,762.4,2253.4,2323.8,1,490,125440.0,246.0,8.4079,0.0166,453.6306
46,13,736,208,752,224,762.4,832.8,2253.4,2323.8,1,489,125184.0,237.0,8.2227,0.0163,381.1436
47,13,752,208,768,224,832.8,903.2,2253.4,2323.8,1,490,125440.0,239.0,8.2662,0.0161,386.8322
48,13,768,208,784,224,903.2,973.6,2253.4,2323.8,1,493,126208.0,240.0,8.3102,0.0158,407.1233
49,13,784,208,800,224,973.6,1044.0,2253.4,2323.8,1,505,129280.0,251.0,8.4368,0.0155,489.4160
50,13,800,208,816,224,1044.0,1114.4,2253.4,2323.8,1,546,139776.0,289.0,8.7418,0.0153,1029.7260
51,13,816,208,832,224,1114.4,1184.8,2253.4,2323.8,1,589,150784.0,297.0,8.9515,0.0151,1362.4903
52,13,832,208,848,224,1184.8,1255.2,2253.4,2323.8,1,602,154112.0,299.0,9.0125,0.0148,1422.1432
53,13,848,208,864,224,1255.2,1325.6,2253.4,2323.8,1,606,155136.0,299.0,9.0315,0.0146,1436.4047
54,13,864,208,880,224,1325.6,1396.0,2253.4,2323.8,1,611,156416.0,299.0,9.0553,0.0144,1458.0053
55,13,880,208,896,224,1396.0,1466.4,2253.4,2323.8,1,614,157184.0,301.0,9.0697,0.0142,1496.4382
56,13,896,208,912,224,1466.4,1536.8,2253.4,2323.8,1,617,157952.0,301.0,9.0841,0.0140,1548.2916
57,13,912,208,928,224,1536.8,1607.2,2253.4,2323.8,1,621,158976.0,302.0,9.1033,0.0137,1677.8627
58,13,928,208,944,224,1607.2,1677.6,2253.4,2323.8,1,582,148992.0,296.0,8.9143,0.0135,1659.7157
59,13,944,208,960,224,1677.6,1748.0,2253.4,2323.8,1,515,131840.0,299.0,8.9189,0.0133,1607.4267
60,13,960,208,976,224,1748.0,1818.4,2253.4,2323.8,1,494,126464.0,346.0,9.7717,0.0130,3378.4775
4,14,64,224,80,240,-2194.4,-2124.0,2183.0,2253.4,1,508,130048.0,336.0,10.5137,0.0136,9411.7781
5,14,80,224,96,240,-2124.0,-2053.6,2183.0,2253.4,1,493,126208.0,257.0,8.5079,0.0138,1075.7447
6,14,96,224,112,240,-2053.6,-1983.2,2183.0,2253.4,1,495,126720.0,255.0,8.4910,0.0141,1030.1115
7,14,112,224,128,240,-1983.2,-1912.8,2183.0,2253.4,1,493,126208.0,253.0,8.4743,0.0143,917.0453
8,14,128,224,144,240,-1912.8,-1842.4,2183.0,2253.4,1,495,126720.0,255.0,8.4827,0.0145,976.4431
9,14,144,224,160,240,-1842.4,-1772.0,2183.0,2253.4,1,491,125696.0,254.0,8.4701,0.0148,839.8572
10,14,160,224,176,240,-1772.0,-1701.6,2183.0,2253.4,1,488,124928.0,252.0,8.4534,0.0150,742.8590
11,14,176,224,192,240,-1701.6,-1631.2,2183.0,2253.4,1,485,124160.0,245.0,8.4161,0.0152,693.0028
12,14,192,224,208,240,-1631.2,-1560.8,2183.0,2253.4,1,482,123392.0,233.0,8.2742,0.0154,545.1796
13,14,208,224,224,240,-1560.8,-1490.4,2183.0,2253.4,1,482,123392.0,233.0,8.2742,0.0156,545.1796
14,14,224,224,240,240,-1490.4,-1420.0,2183.0,2253.4,1,482,123392.0,235.0,8.2742,0.0158,538.6824
15,14,240,224,256,240,-1420.0,-1349.6,2183.0,2253.4,1,485,124160.0,233.0,8.2227,0.0160,531.9189
16,14,256,224,272,240,-1349.6,-1279.2,2183.0,2253.4,1,486,124416.0,233.0,8.2266,0.0162,537.4751
17,14,272,224,288,240,-1279.2,-1208.8,2183.0,2253.4,1,484,123904.0,230.0,8.2187,0.0164,497.5595
18,14,288,224,304,240,-1208.8,-1138.4,2183.0,2253.4,1,485,124160.0,231.0,8.2227,0.0166,492.0423
19,14,304,224,320,240,-1138.4,-1068.0,2183.0,2253.4,1,483,123648.0,232.0,8.2148,0.0167,459.7864
20,14,320,224,336,240,-1068.0,-997.6,2183.0,2253.4,1,476,121856.0,226.0,8.0567,0.0169,376.2631
21,14,336,224,352,240,-997.6,-927.2,2183.0,2253.4,1,474,121344.0,226.0,8.0416,0.0171,345.4481
22,14,352,224,368,240,-927.2,-856.8,2183.0,2253.4,1,473,121088.0,229.0,8.1369,0.0173,318.4255
23,14,368,224,384,240,-856.8,-786.4,2183.0,2253.4,1,490,125440.0,252.0,8.3997,0.0175,538.8057
24,14,384,224,400,240,-786.4,-716.0,2183.0,2253.4,1,520,133120.0,267.0,8.5375,0.0178,835.6179
25,14,400,224,416,240,-716.0,-645.6,2183.0,2253.4,1,580,148480.0,292.0,8.9749,0.0180,1463.8099
26,14,416,224,432,240,-645.6,-575.2,2183.0,2253.4,1,632,161792.0,356.0,11.1995,0.0181,2836.4047
27,14,432,224,448,240,-575.2,-504.8,2183.0,2253.4,1,674,172544.0,360.0,11.6320,0.0182,4087.8509
28,14,448,224,464,240,-504.8,-434.4,2183.0,2253.4,1,669,171264.0,355.0,11.3928,0.0183,3630.2988
29,14,464,224,480,240,-434.4,-364.0,2183.0,2253.4,1,678,173568.0,354.0,11.4612,0.0184,3784.9126
30,14,480,224,496,240,-364.0,-293.6,2183.0,2253.4,1,688,176128.0,358.0,11.5305,0.0184,3942.4760
31,14,496,224,512,240,-293.6,-223.2,2183.0,2253.4,1,679,173824.0,359.0,11.5073,0.0184,3478.4826
32,14,512,224,528,240,-223.2,-152.8,2183.0,2253.4,1,635,162560.0,316.0,9.2805,0.0185,1998.7700
33,14,528,224,544,240,-152.8,-82.4,2183.0,2253.4,1,600,153600.0,268.0,8.9421,0.0184,1227.2441
34,14,544,224,560,240,-82.4,-12.0,2183.0,2253.4,1,599,153344.0,266.0,8.9984,0.0184,1111.0033
35,14,560,224,576,240,-12.0,58.4,2183.0,2253.4,1,589,150784.0,262.0,8.9421,0.0183,981.7056
36,14,576,224,592,240,58.4,128.8,2183.0,2253.4,1,565,144640.0,248.0,8.5205,0.0182,639.5512
37,14,592,224,608,240,128.8,199.2,2183.0,2253.4,1,547,140032.0,247.0,8.5332,0.0181,561.7329
38,14,608,224,624,240,199.2,269.6,2183.0,2253.4,1,575,147200.0,307.0,9.1911,0.0180,1702.9096
39,14,624,224,640,240,269.6,340.0,2183.0,2253.4,1,578,147968.0,319.0,9.2905,0.0179,1678.2948
40,14,640,224,656,240,340.0,410.4,2183.0,2253.4,1,585,149760.0,335.0,9.6781,0.0178,2172.8302
41,14,656,224,672,240,410.4,480.8,2183.0,2253.4,1,588,150528.0,335.0,9.7606,0.0176,2329.6213
42,14,672,224,688,240,480.8,551.2,2183.0,2253.4,1,577,147712.0,338.0,9.7054,0.0174,2053.4468
43,14,688,224,704,240,551.2,621.6,2183.0,2253.4,1,533,136448.0,259.0,8.6363,0.0173,752.0684
44,14,704,224,720,240,621.6,692.0,2183.0,2253.4,1,518,132608.0,257.0,8.5630,0.0170,633.6127
45,14,720,224,736,240,692.0,762.4,2183.0,2253.4,1,508,130048.0,239.0,8.2982,0.0168,427.5326
46,14,736,224,752,240,762.4,832.8,2183.0,2253.4,1,501,128256.0,232.0,8.2463,0.0165,392.1213
47,14,752,224,768,240,832.8,903.2,2183.0,2253.4,1,499,127744.0,232.0,8.2384,0.0162,392.0453
48,14,768,224,784,240,903.2,973.6,2183.0,2253.4,1,504,129024.0,236.0,8.3102,0.0159,428.8098
49,14,784,224,800,240,973.6,1044.0,2183.0,2253.4,1,508,130048.0,242.0,8.3955,0.0157,469.4019
50,14,800,224,816,240,1044.0,1114.4,2183.0,2253.4,1,539,137984.0,285.0,8.7108,0.0155,941.4688
51,14,816,224,832,240,1114.4,1184.8,2183.0,2253.4,1,601,153856.0,297.0,9.0078,0.0152,1501.5482
52,14,832,224,848,240,1184.8,1255.2,2183.0,2253.4,1,614,157184.0,299.0,9.0697,0.0150,1583.3515
53,14,848,224,864,240,1255.2,1325.6,2183.0,2253.4,1,622,159232.0,299.0,9.1033,0.0148,1645.9636
54,14,864,224,880,240,1325.6,1396.0,2183.0,2253.4,1,626,160256.0,299.0,9.1227,0.0146,1662.3754
55,14,880,224,896,240,1396.0,1466.4,2183.0,2253.4,1,630,161280.0,301.0,9.1421,0.0144,1711.5563
56,14,896,224,912,240,1466.4,1536.8,2183.0,2253.4,1,634,162304.0,301.0,9.1616,0.0141,1792.9116
57,14,912,224,928,240,1536.8,1607.2,2183.0,2253.4,1,633,162048.0,302.0,9.1567,0.0139,1845.8625
58,14,928,224,944,240,1607.2,1677.6,2183.0,2253.4,1,612,156672.0,298.0,9.0553,0.0137,1886.4397
59,14,944,224,960,240,1677.6,1748.0,2183.0,2253.4,1,573,146688.0,337.0,10.1172,0.0134,2455.5281
60,14,960,224,976,240,1748.0,1818.4,2183.0,2253.4,1,575,147200.0,354.0,10.2869,0.0132,4761.0150
4,15,64,240,80,256,-2194.4,-2124.0,2112.6,2183.0,1,522,133632.0,350.0,10.5331,0.0137,13965.7762
5,15,80,240,96,256,-2124.0,-2053.6,2112.6,2183.0,1,492,125952.0,257.0,8.4244,0.0140,1034.2030
6,15,96,240,112,256,-2053.6,-1983.2,2112.6,2183.0,1,496,126976.0,255.0,8.4161,0.0142,1032.4752
7,15,112,240,128,256,-1983.2,-1912.8,2112.6,2183.0,1,496,126976.0,255.0,8.4079,0.0144,950.9136
8,15,128,240,144,256,-1912.8,-1842.4,2112.6,2183.0,1,497,127232.0,256.0,8.4910,0.0147,975.8415
9,15,144,240,160,256,-1842.4,-1772.0,2112.6,2183.0,1,493,126208.0,255.0,8.4743,0.0149,839.0801
10,15,160,240,176,256,-1772.0,-1701.6,2112.6,2183.0,1,490,125440.0,252.0,8.4493,0.0151,774.0402
11,15,176,240,192,256,-1701.6,-1631.2,2112.6,2183.0,1,489,125184.0,239.0,8.3385,0.0153,630.5255
